text,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,created_at,in_reply_to_user_id,author_id,id
"Amazing stuff by @AvaXlauncher 
500x already and can pull of multiple x.
@avalancheavax hype will push $AVXL.
fill up your bags.
@binance @kucoincom @HuobiGlobal on line
@cz_binance @MiaPomp @VitalikButerin 
$BTC $ETH $BNB $COVER https://t.co/puHqKaAdcV",0,0,0,0,1437843703163355136,2021-09-14T18:20:27.000Z,,1411750545291763716,1437843703163355136
@CryptoBlackShep @avalancheavax @GetKalao fait 😇,0,1,1,0,1437824846247911439,2021-09-14T18:20:21.000Z,1402361338953863178,1380952300307496960,1437843678375129098
@GlideFinance @0xPaladinSec @RugDocIO @avalancheavax Brilliant move! 👏 https://t.co/f5nQR2e4Kl,0,0,7,0,1437839350067130370,2021-09-14T18:20:11.000Z,1388642566158131202,1072192706741456898,1437843634796236804
@scammerai @chilltechbruh @pepoospina @originalriesA @AureliusBTC @el33th4xor @avalancheavax @BenqiFinance I bridged everything waiting for Aave to come live,0,1,2,0,1437634088324812802,2021-09-14T18:16:00.000Z,753731569832062976,1170125658116304896,1437842584907526144
"@coin98_exchange @yayprotocol @avalancheavax Awesome project and strong team, in a predictable and transparent road map, planned and projected. I think in the near future I will see an unprecedented growth of this project. 💰⭐ @santanu47493  @RathRamahari  @jagat_rout",0,0,0,0,1437365072167268363,2021-09-14T18:15:49.000Z,1407921528260337677,1299224734010191872,1437842536551223296
@coin98_exchange @yayprotocol @avalancheavax Very Big projet,0,0,0,0,1437365072167268363,2021-09-14T18:14:47.000Z,1407921528260337677,1427604387665518592,1437842279058886669
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana Personally I've never had a Polygon transaction be anywhere close to 10 cents and I've never had an Avalanche transaction anywhere close to as cheap as 5 cents. Just approving might be a quarter.,0,0,0,0,1437784586642202636,2021-09-14T18:13:59.000Z,1282956858664185856,955564069,1437842074615812100
"@OpenOceanGlobal @penguin_defi @avalancheavax Genie Token🧞‍♀️

🔥 FAIR LAUNCH🔥
TODAY 7PM UTC / 8PM (GMT+1)

💰Supply -100T💰

COME JOIN US!!! AND SEE WHY ARE COMMUNITY IS DIFFERENT FROM THE REST!
✈️TG: https://t.co/TokU8hzx5c

🤑Tokenomics Buy/Sell:

🔥🔥. Get info: 👇👇👇

✈️TG: https://t.co/TokU8hzx5c",0,0,0,0,1437778247622795275,2021-09-14T18:12:49.000Z,1295973574725926913,1431391540979634177,1437841784458162177
"@coin98_exchange @yayprotocol @avalancheavax it’s a big project Thanks to share this project ❤️
@abir19972 
@AbabilAdnan 
@luckyshahed",0,0,0,0,1437365072167268363,2021-09-14T18:12:24.000Z,1407921528260337677,1311599275273383937,1437841676400160771
"It's time to meet Maximus! 👑

We are building the best Yield Farming Optimizer experience on @avalancheavax!🔺

Stay tuned! Stay excited! 
Coming soon! 👀 #Avalanche #AVAX 

🔽 Read Maximus Introduction 🔽
https://t.co/hURfzSQDpt",72,10,271,7,1437841023175217155,2021-09-14T18:09:48.000Z,,1421800800209231876,1437841023175217155
@TheCryptoLif7 @avalancheavax @ibetyouxyz Gl everyone! Big giveaway 💪🏻,0,0,1,0,1437785709033574400,2021-09-14T18:06:36.000Z,917217800434970624,951246200619061248,1437840219353538567
Our #DEX contracts will be audited by Paladin Blockchain Security @0xPaladinSec. We chose them for their top-quality audit reports and close relationships with @RugDocIO and @avalancheavax. They will help us ensure that #Glide is safe to use so we can build out #DeFi on #Elastos https://t.co/X50veRIbCZ,37,3,91,1,1437839350067130370,2021-09-14T18:03:09.000Z,,1388642566158131202,1437839350067130370
"@avalancheavax @YetiSwap Imagination is everything. It is the preview of life's coming attractions.

https://t.co/pMlsFWp1Zw

Buy Albert's NFT Now!!!",0,0,0,0,1436464568738488325,2021-09-14T18:00:52.000Z,1055894724245155841,1430762210196967428,1437838773556072449
@AlphaFinanceLab @avalancheavax surprised? let's launch the #Avalanche 🤝🤝🔺,0,0,0,0,1437760453325692928,2021-09-14T18:00:40.000Z,1260105245033558022,2482123458,1437838724382052356
"@coin98_exchange @yayprotocol @avalancheavax This project looks very interesting. I am interested, and I will support this project until it is successful according to the plan that has been set.

@Asaduzz96619003 
@mdnaeembabu01 
@Mafi16828819 

#dogo #Dogecoins 
#DogeMonApp",0,0,0,0,1437365072167268363,2021-09-14T18:00:35.000Z,1407921528260337677,1324226631431385089,1437838706317017089
"If you can be arsed to load up @avalancheavax network on your @MetaMask, you’ll find some absolute #NFT gems on @NFTradeOfficial 

@avaxpunks and @AvaxApesNFT being 2 of my faves

Do it now, you’re very early! 

#nfts #avax #Avalanche #nftcollectors #NFTcollectibles https://t.co/yb7MSMN95V",0,0,1,0,1437838524196311043,2021-09-14T17:59:52.000Z,,607429722,1437838524196311043
@CryptoBlackShep @avalancheavax @GetKalao Fait ✅,0,1,1,0,1437824846247911439,2021-09-14T17:59:11.000Z,1402361338953863178,1423399473909309441,1437838351390892033
"@StormSwap_Fi @avalancheavax @avaxholic my entry for @StormSwap_Fi 
#PEPOSTORM $STORM #StormSwap 

@avalancheavax @avaxholic #Avalanche https://t.co/V4i2i9Nb7E",0,0,0,0,1436389015284957186,2021-09-14T17:56:43.000Z,1431267751339995140,1394412186290704385,1437837730059145218
@coin98_exchange @yayprotocol @avalancheavax good,0,0,0,0,1437365072167268363,2021-09-14T17:55:31.000Z,1407921528260337677,1081170542697172992,1437837428354551809
"@coin98_exchange @yayprotocol @avalancheavax Nice project 
@TarekKh61961177
@MorshedLeion
@Shishir51942948",0,0,0,0,1437365072167268363,2021-09-14T17:52:13.000Z,1407921528260337677,1421122527049383939,1437836600105340930
@coin98_exchange @yayprotocol @avalancheavax so good,0,0,0,0,1437365072167268363,2021-09-14T17:52:04.000Z,1407921528260337677,1081170542697172992,1437836560083288065
"@coin98_exchange @yayprotocol @avalancheavax very good project 

@SadmanS44999969
 
@Abir46507231
 
@SABBIR03597300

#C98 $YAY",0,0,0,0,1437365072167268363,2021-09-14T17:50:16.000Z,1407921528260337677,1396519214064627719,1437836107677327373
"@coin98_exchange @yayprotocol @avalancheavax I believe this is a good project for the future. Projectors have a lot of charm, so hopefully this project will be better in the future and will be the best 🚀🚀 Don't Miss Guys 🔥

@alza
@AdiGigong
@aalgig
$YAY #Airdrop #Crypto #BSC #AVAX #COIN98",0,0,0,0,1437365072167268363,2021-09-14T17:47:42.000Z,1407921528260337677,1392921817312944128,1437835461641191427
"@coin98_exchange @yayprotocol @avalancheavax Very strong project... Join fast

@Luna95875213 
@Milionaire_mind 
@ratantrader 
@MdKhayerHossai2 

Best project ever
I am very happy to be participating in this project. 
I hope this project will gain more popularity in the future",0,0,0,0,1437365072167268363,2021-09-14T17:47:33.000Z,1407921528260337677,1415028390323650561,1437835422856515584
"@mcshillinsky @Zedex_Poisson @AureliusBTC @avalancheavax Thanks. But from a user's perspective, at this time, poly, fantom and solana provide a better (cheaper) experience, right?",0,1,0,0,1437634088324812802,2021-09-14T17:46:39.000Z,1397633194057416708,1364124563475423239,1437835199245660163
"@avalancheavax @ToppsNFTs Google #DBA TOKEN 
tomorrow it will be listed in public",0,0,0,0,1437491426313523207,2021-09-14T17:46:23.000Z,1055894724245155841,1405816649412923395,1437835128827482115
"@avalancheavax Google #DBA TOKEN 
tomorrow it will be listed in public",0,0,0,0,1437521528988569602,2021-09-14T17:45:50.000Z,1055894724245155841,1405816649412923395,1437834994102292486
"@coin98_exchange @yayprotocol @avalancheavax Wonderful project, this project is very good and this projector has a lot of attractions,so hopefully the project will be better in the future and the cryptocurren

@hussainbillah45 
@hussainbillah46 
@Tusar03738675 
@Lokman7890 
@mahabib1999

#C98 $YAY.",0,0,0,0,1437365072167268363,2021-09-14T17:45:24.000Z,1407921528260337677,1368508803671494660,1437834885142507521
"plying to 
@coin98_exchange
 
@yayprotocol
 and 
@avalancheavax
The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project.
@rifat

@ShahedAhmedSiam 

#C94 $YAY https://t.co/b8f39bEpjj",0,0,0,0,1437834553121378304,2021-09-14T17:44:05.000Z,,1435561695712272392,1437834553121378304
@bobgodwinx @ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Who got free tokens?,0,1,0,0,1437694196748595202,2021-09-14T17:43:42.000Z,277527703,1086353321215045632,1437834453926170640
@TheCryptoLif7 @avalancheavax @ibetyouxyz Nice integrations adding up for. @ibetyouxyz,0,0,0,0,1437785709033574400,2021-09-14T17:43:31.000Z,917217800434970624,1336785845920145413,1437834410246684672
"@coin98_exchange @yayprotocol @avalancheavax It is great project. 

#C98 $YAY
 
@Redoy58295672 @nishatnisu2 @vaderakash",0,0,0,0,1437365072167268363,2021-09-14T17:43:21.000Z,1407921528260337677,1408451646430973961,1437834366898499584
@coin98_exchange @yayprotocol @avalancheavax Fast love,0,0,0,0,1437365072167268363,2021-09-14T17:39:21.000Z,1407921528260337677,1246242982078136320,1437833361528082441
"We are going to the great invitation of #Avalanche &amp; @SushiSwap. The best reward liquidity incentive.
#AvalancheRUSH 🏂
📈📉

@avalancheavax
#AVAX

🔥7.5 $ M
$AVAX 🔺 $SUSHI 🍣
📍3 months

$CRV #Curve $AAVE #Aave  #DeFi
#cryptocurrency

https://t.co/1cvPpNr67A",8,0,17,0,1437833100063563780,2021-09-14T17:38:19.000Z,,1413908765448065026,1437833100063563780
"@coin98_exchange @yayprotocol @avalancheavax this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best.

@Biswa19505946
@AMITSAR03221308
@WHITEX63000231
#C98 $YAY",0,0,0,0,1437365072167268363,2021-09-14T17:37:55.000Z,1407921528260337677,1419298185642643459,1437833000876535808
@coin98_exchange @yayprotocol @avalancheavax Good Project,0,0,0,0,1437365072167268363,2021-09-14T17:37:35.000Z,1407921528260337677,1364761437894184960,1437832914708750336
"@coin98_exchange @yayprotocol @avalancheavax Just a great giveaway 
@MahmudH66897966 @NurUrRa70158725 @Ashraful1765",0,0,0,0,1437365072167268363,2021-09-14T17:36:02.000Z,1407921528260337677,1270733579446697989,1437832524458180610
"@coin98_exchange @yayprotocol @avalancheavax thank you for creating the project and good luck with the project
@KanstSav
@VngGia62749054
@hung94166323",0,0,0,0,1437365072167268363,2021-09-14T17:35:24.000Z,1407921528260337677,1132194551391592448,1437832367754809346
"@TheCryptoLif7 @avalancheavax @ibetyouxyz free money🚀🚀🚀🚀

get in on it via: https://t.co/7GljtWn2ar",0,0,0,0,1437785709033574400,2021-09-14T17:32:56.000Z,917217800434970624,278953707,1437831746393882637
"@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana Where is $NEO N3? It must be in this list. Without N3, this comparison cannot be acceptable.",0,0,2,0,1437784586642202636,2021-09-14T17:30:00.000Z,1282956858664185856,1381552139797991424,1437831008104206341
"@ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Can you explain in depth why you think #Solana is faster then #Avalanche? Forget what *they* say, have tried it out? 
Please try both as for a ""fact"" #Avalanche is much faster.",1,0,4,0,1437694196748595202,2021-09-14T17:29:27.000Z,5022271,1086353321215045632,1437830869226594306
@coin98_exchange @yayprotocol @avalancheavax good peoject,0,0,0,0,1437365072167268363,2021-09-14T17:29:22.000Z,1407921528260337677,1197542649437147137,1437830848716365827
@coin98_exchange @yayprotocol @avalancheavax Good,0,0,1,0,1437365072167268363,2021-09-14T17:28:07.000Z,1407921528260337677,4774249622,1437830535133294595
"@coin98_exchange @yayprotocol @avalancheavax Good poject 

@SolanaBox 
@Gold_dog_Gdog 
@OlympeFinance",0,0,0,0,1437365072167268363,2021-09-14T17:27:33.000Z,1407921528260337677,1375011259440001024,1437830393214824449
@TheCryptoLif7 @avalancheavax @ibetyouxyz Amazing news for ibetyou great job 👏,0,0,0,0,1437785709033574400,2021-09-14T17:27:30.000Z,917217800434970624,1376139734481788933,1437830378526490632
"@TokenWeble @avalancheavax @solana So fast, good job !",0,0,2,0,1437666230861762570,2021-09-14T17:26:18.000Z,1419654755681513474,1431260602522128389,1437830077979533317
"Yeah, #sushi will come as new menu in #AvalancheRush, the biggest #defi incentive program ever hosted by @avalancheavax with:
🎁 $15M liquidity mining incentives (#avax &amp; $Sushi🍣)
⌛️ over 3 Months period
🗓️ Announced soon

detail infromation👇
https://t.co/mD4He72NJc https://t.co/8s12U2xOgW",4,0,16,0,1437829579696050177,2021-09-14T17:24:20.000Z,,897394284,1437829579696050177
"@coin98_exchange @yayprotocol @avalancheavax Thanks for giving us such a great opportunity to this event and we hope to be able to participate in this exciting project with you and your team for the future.

@asif_yrb @Bijoy57601213 @dwhite288",0,0,0,0,1437365072167268363,2021-09-14T17:24:12.000Z,1407921528260337677,1382036225767268355,1437829546359672838
@coin98_exchange @yayprotocol @avalancheavax Nice project,0,0,0,0,1437365072167268363,2021-09-14T17:22:48.000Z,1407921528260337677,1385477909326929922,1437829195975954433
"@coin98_exchange @yayprotocol @avalancheavax The project is implemented very professionally and has a clear development plan. Without a doubt, this is one of the best projects out there
@KalingaEkanaya3
@Ramishkasahan99
@Lasantharangan1
#COIN98 #yaygames $YAY",0,0,0,0,1437365072167268363,2021-09-14T17:22:41.000Z,1407921528260337677,1878115849,1437829165319798787
@TheCryptoLif7 @avalancheavax @ibetyouxyz Making waves and landslide moments,1,0,2,0,1437785709033574400,2021-09-14T17:22:12.000Z,917217800434970624,1177268430447116288,1437829043127140352
"@coin98_exchange @yayprotocol @avalancheavax Excellent and great projects...
This project looks very interesting. I will support this project until it is successful according to the plan that has been sit..",0,0,0,0,1437365072167268363,2021-09-14T17:21:27.000Z,1407921528260337677,1371825775024893952,1437828854576340992
"@RealDJVitoV @MikeMal69374410 @dewimaragung @VinnyLingham @jasonderulo @avalancheavax ""Has a bug"" LMFAO hfsp",0,0,1,0,1437271588429258755,2021-09-14T17:20:36.000Z,1005773587,246570558,1437828640906035200
"@coin98_exchange @yayprotocol @avalancheavax Excellent event from coin98 exchange..
#C98 $YAY

@Kprakhar_08 @TheExpo95736785 @Soumya7750",0,0,0,0,1437365072167268363,2021-09-14T17:20:00.000Z,1407921528260337677,1326976623141380097,1437828490070429697
I would include @pangolindex. It’s emerging as the preeminent DEX of @avalancheavax https://t.co/kwPmfNsjLG,0,0,1,0,1437828071432859656,2021-09-14T17:18:20.000Z,,1393365012589199361,1437828071432859656
"Just minted my @ChillAFsloths 

Go get yours !

(think I already got a collector 🥰 ) @CryptoSeals 

Anyone knows where will be the rarity displayed ?

@snowflakeavax @NFTradeOfficial @avalancheavax #NFTdrop #NFTcollectibles https://t.co/AQvwTzywKw",0,0,7,0,1437828059428704263,2021-09-14T17:18:17.000Z,,1309872950389215233,1437828059428704263
@avalancheavax lightning speed project.,1,0,1,0,1437828035122659332,2021-09-14T17:18:11.000Z,1055894724245155841,1374703488479862787,1437828035122659332
"@DickyDinero @MikeMal69374410 @dewimaragung @VinnyLingham @jasonderulo @avalancheavax The proof is in the pudding. Also, Solana has a bug, and was turned off. Solana is garbage, as previously stated.",0,2,0,0,1437271588429258755,2021-09-14T17:16:42.000Z,246570558,1005773587,1437827662375014407
"@avaxholic @relay_chain @avalancheavax $RELAY is criminally undervalued right now. Bullish tokenomics. Safe, secure, cheap bridge with so much more in the works. I'm loving the pools, earning $avax $eth $bnb $matic",2,0,16,0,1437715190934560768,2021-09-14T17:14:28.000Z,1392040970431074309,1383577167552860161,1437827098891202566
"@ctoLarsson @avalancheavax @el33th4xor @avalabsofficial You often hear official AVAX guys saying AVAX isn't trying to be an ETH killer but an internet of finance.

Does this means something like: our competitors are only trying to win this little territory where we are aiming to conquer the whole world.",1,1,11,0,1437694196748595202,2021-09-14T17:13:41.000Z,5022271,704066493185654784,1437826902295826440
"@RealDJVitoV @MikeMal69374410 @dewimaragung @VinnyLingham @jasonderulo @avalancheavax ""the people choose my research"" LMFAO",0,1,0,0,1437271588429258755,2021-09-14T17:13:17.000Z,1005773587,246570558,1437826802098057220
"@coin98_exchange @yayprotocol @avalancheavax I believe this is a good project for the future. Projectors have a lot of charm, so hopefully this project will be better in the future and will be the best 🚀🚀 Don't Miss Guys 🔥

@SrimanD57810537 
@BadalBl07 
@BikashM95120545 
$YAY #Airdrop #Crypto #BSC #AVAX #COIN98",0,0,0,0,1437365072167268363,2021-09-14T17:10:57.000Z,1407921528260337677,1403761759844896772,1437826212814999553
"An avalanche of wealth is coming our way! Think about it, if gaming will really be the quickest on @avalancheavax then where do you think most of the gamers will play to earn? The biggest wave of gamers has yet to hit the crypto gaming space! We're still stupid early!
#PlayToEarn https://t.co/puuuPp4esd",0,0,0,0,1437826029314138114,2021-09-14T17:10:13.000Z,,1397640117968273411,1437826029314138114
@avaxholic @BenqiFinance @snowballdefi @avalancheavax @BenqiFinance @snowballdefi  This strategy is showing 0 rewards in SNOB on my wallet after 2 days. What is going wrong here?,0,1,0,0,1432642922466344962,2021-09-14T17:07:31.000Z,1392040970431074309,1432108840846307332,1437825347807023115
@AviGavin @Che_brujo @AureliusBTC @avalancheavax I haven’t seen any changes but haven’t really looked at it.,0,0,0,0,1437634088324812802,2021-09-14T17:07:03.000Z,259291812,55914327,1437825231029104641
"[Airdrop   ]

For the first 1000 in the ranking.
I'm counting on you and the same: if we win #giveaways from one game to one or more members of the community!

Entry : https://t.co/KCBBt65gN3

@avalancheavax
@GetKalao

#Airdrops
#avalanche 
#AirdropCrypto
#NFTs",2,2,6,1,1437824846247911439,2021-09-14T17:06:35.000Z,1402361338953863178,1402361338953863178,1437825116692484102
@dypfinance @avalancheavax @BinanceChain @ethereum Obviously $DYP is great project and best yield farming,0,0,0,0,1436939627227721730,2021-09-14T17:06:03.000Z,1308507112218284032,1437811641429553153,1437824979911860224
